industry,year,benefit,perk_airole_beta,perk_se,perk_pvalue,n_obs
Other Services (except Public Administration),2025,EDU_ASSISTANCE,0.08940537103280943,0.1527779404589314,0.5584144758601342,29936
Other Services (except Public Administration),2025,PAID LEAVE,-0.25489115274880175,0.10162626980114843,0.01213745171997203,29936
Other Services (except Public Administration),2025,HEALTH_WELLBEING,0.7162990445690471,0.1534677504105399,3.049996739549315e-06,29936
Other Services (except Public Administration),2025,PARENTAL_LEAVE,0.8550071681790526,0.15054634508246958,1.3519819897665685e-08,29936
Other Services (except Public Administration),2025,CULTURE,0.22609600619130316,0.13308851722332152,0.08934946263740305,29936
Other Services (except Public Administration),2025,REMOTE_KW,1.0326448386852851,0.13094533490774826,3.1183720235977976e-15,29936
"Professional, Scientific, and Technical Services",2018,EDU_ASSISTANCE,0.20216157419707012,0.13100274308756654,0.12278569923327369,95784
"Professional, Scientific, and Technical Services",2018,PAID LEAVE,-0.054255372425250074,0.07711288003941671,0.48169200891198793,95784
"Professional, Scientific, and Technical Services",2018,HEALTH_WELLBEING,-0.2513314841690392,0.196652227607072,0.20123160937802131,95784
"Professional, Scientific, and Technical Services",2018,PARENTAL_LEAVE,0.8664737555044859,0.16680754203706313,2.0532383677589786e-07,95784
"Professional, Scientific, and Technical Services",2018,CULTURE,0.4387659759954522,0.07458414898061407,4.033066316554966e-09,95784
"Professional, Scientific, and Technical Services",2018,REMOTE_KW,-0.18761989829064407,0.12683697630148683,0.13908130219542442,95784
"Professional, Scientific, and Technical Services",2019,EDU_ASSISTANCE,0.07044848899735841,0.11546177560968329,0.5417653928779553,102718
"Professional, Scientific, and Technical Services",2019,PAID LEAVE,-0.24779858548282874,0.06916292732045319,0.0003398998262554622,102718
"Professional, Scientific, and Technical Services",2019,HEALTH_WELLBEING,-0.06659857126865323,0.12804908881880564,0.6029925711792576,102718
"Professional, Scientific, and Technical Services",2019,PARENTAL_LEAVE,0.6685540264590837,0.12688081833613235,1.3705715381888054e-07,102718
"Professional, Scientific, and Technical Services",2019,CULTURE,0.5903710913476772,0.06364964240818388,1.7707909434631383e-20,102718
"Professional, Scientific, and Technical Services",2019,REMOTE_KW,-0.16497565677410178,0.10739637479455709,0.12450452812966958,102718
"Professional, Scientific, and Technical Services",2020,EDU_ASSISTANCE,0.15720525211174577,0.09862610257155995,0.11094683469388904,99479
"Professional, Scientific, and Technical Services",2020,PAID LEAVE,-0.2884536306155985,0.06229956465500963,3.654773844404085e-06,99479
"Professional, Scientific, and Technical Services",2020,HEALTH_WELLBEING,0.2232477964534998,0.10395712951832871,0.03175360366733011,99479
"Professional, Scientific, and Technical Services",2020,PARENTAL_LEAVE,0.3744958693748075,0.10242524512387698,0.00025589701990470624,99479
"Professional, Scientific, and Technical Services",2020,CULTURE,0.6314015495166604,0.06008171073252544,7.848221481006419e-26,99479
"Professional, Scientific, and Technical Services",2020,REMOTE_KW,0.05033845087447982,0.0679021821814682,0.45848867893438006,99479
"Professional, Scientific, and Technical Services",2021,EDU_ASSISTANCE,0.019290460267646158,0.06844605983046073,0.7780704243624257,120977
"Professional, Scientific, and Technical Services",2021,PAID LEAVE,-0.28679841971453923,0.044105817255292896,7.89919361143959e-11,120977
"Professional, Scientific, and Technical Services",2021,HEALTH_WELLBEING,-0.008163154468938219,0.08409324275285032,0.9226686952291199,120977
"Professional, Scientific, and Technical Services",2021,PARENTAL_LEAVE,0.21698101158214347,0.06742196983031594,0.0012897363378739687,120977
"Professional, Scientific, and Technical Services",2021,CULTURE,0.4825393230513999,0.04082724370523359,3.1117550181155646e-32,120977
"Professional, Scientific, and Technical Services",2021,REMOTE_KW,0.27863454636141777,0.04239982259829072,4.977844594501161e-11,120977
"Professional, Scientific, and Technical Services",2022,EDU_ASSISTANCE,0.08265590108063509,0.05399105847280951,0.1257895783716435,131790
"Professional, Scientific, and Technical Services",2022,PAID LEAVE,-0.17510677115773693,0.036787623322104314,1.936533512225769e-06,131790
"Professional, Scientific, and Technical Services",2022,HEALTH_WELLBEING,-0.2795418603892938,0.08309336583825364,0.0007676870684477028,131790
"Professional, Scientific, and Technical Services",2022,PARENTAL_LEAVE,0.4768446203302139,0.051161557419990206,1.1593581985464105e-20,131790
"Professional, Scientific, and Technical Services",2022,CULTURE,0.5190416091485583,0.033758197339012155,2.3981842792683514e-53,131790
"Professional, Scientific, and Technical Services",2022,REMOTE_KW,0.41599636781317373,0.03529282025233348,4.5549405910365097e-32,131790
"Professional, Scientific, and Technical Services",2023,EDU_ASSISTANCE,0.4327246151751964,0.04814208137160116,2.5065036172642934e-19,110322
"Professional, Scientific, and Technical Services",2023,PAID LEAVE,-0.02336378727744175,0.036965300478161746,0.5273565193869028,110322
"Professional, Scientific, and Technical Services",2023,HEALTH_WELLBEING,-0.055066000296962805,0.06799393899922382,0.4180170181436045,110322
"Professional, Scientific, and Technical Services",2023,PARENTAL_LEAVE,0.5432274937123799,0.04689610070737575,4.9882733277487745e-31,110322
"Professional, Scientific, and Technical Services",2023,CULTURE,0.26546522114906207,0.04063588146462133,6.456050228135323e-11,110322
"Professional, Scientific, and Technical Services",2023,REMOTE_KW,0.44689405333897086,0.03885539742323454,1.2969286661573173e-30,110322
"Professional, Scientific, and Technical Services",2024,EDU_ASSISTANCE,0.13443177661300254,0.04895083353701461,0.00602787444054443,100825
"Professional, Scientific, and Technical Services",2024,PAID LEAVE,-0.14493763734573994,0.0331713895609121,1.2461300876210736e-05,100825
"Professional, Scientific, and Technical Services",2024,HEALTH_WELLBEING,-0.22170709543599235,0.0622753397443747,0.00037069867160949873,100825
"Professional, Scientific, and Technical Services",2024,PARENTAL_LEAVE,0.36124951187367865,0.04336811247518645,8.095052090505809e-17,100825
"Professional, Scientific, and Technical Services",2024,CULTURE,0.6944541079292105,0.033300172764307606,1.3911959078525648e-96,100825
"Professional, Scientific, and Technical Services",2024,REMOTE_KW,0.3168090148553866,0.03617786130166711,2.0054104964213048e-18,100825
"Professional, Scientific, and Technical Services",2025,EDU_ASSISTANCE,-0.18551473013111985,0.04404270680274301,2.5294529994243068e-05,104411
"Professional, Scientific, and Technical Services",2025,PAID LEAVE,-0.23512529905421645,0.026578234194397192,9.02780163675538e-19,104411
"Professional, Scientific, and Technical Services",2025,HEALTH_WELLBEING,-0.16111684792906122,0.045631906320756255,0.0004143147369199089,104411
"Professional, Scientific, and Technical Services",2025,PARENTAL_LEAVE,0.2624780533165332,0.035766351070851556,2.1569948805182316e-13,104411
"Professional, Scientific, and Technical Services",2025,CULTURE,0.5313441764617373,0.029490828945767492,1.4261374444752888e-72,104411
"Professional, Scientific, and Technical Services",2025,REMOTE_KW,0.3493980983991886,0.029924910143727872,1.6940847900323672e-31,104411
Public Administration,2018,EDU_ASSISTANCE,-0.4978384801365634,0.4171137900417386,0.23266125250846925,22848
Public Administration,2018,PAID LEAVE,1.0311705001215339,0.1525468143128379,1.3827901365775534e-11,22848
Public Administration,2018,HEALTH_WELLBEING,-0.287169235567866,0.3290381121101436,0.382797331325762,22848
Public Administration,2018,CULTURE,-1.1423821707556385,0.7129225362870987,0.10906870417657427,22848
Public Administration,2018,REMOTE_KW,-0.669633458173329,0.2937343231340688,0.02262400798367728,22848
Public Administration,2019,EDU_ASSISTANCE,-1.1902478226235642,0.3632554672809902,0.0010506002094085008,26083
Public Administration,2019,PAID LEAVE,1.5134133714588778,0.12719523234711266,1.2071045113095643e-32,26083
Public Administration,2019,HEALTH_WELLBEING,-0.20832605761598313,0.2272403839874531,0.35926573455502775,26083
Public Administration,2019,CULTURE,-0.1522896993178184,0.34269310924471047,0.6567599913387296,26083
Public Administration,2019,REMOTE_KW,-0.15987863722207762,0.18332825462585364,0.3831595796900161,26083
Public Administration,2020,EDU_ASSISTANCE,-1.0574091445831169,0.3890473674630467,0.006568885980421249,21016
Public Administration,2020,PAID LEAVE,0.952500073974432,0.13854078183848206,6.188887433094775e-12,21016
Public Administration,2020,PARENTAL_LEAVE,1.7042219014384146,0.23918044180029158,1.0388734230545869e-12,21016
Public Administration,2020,CULTURE,0.4359503379590871,0.29002746749955466,0.1328043233030534,21016
Public Administration,2020,REMOTE_KW,-0.1479260084270361,0.21413076262772318,0.4896780930219813,21016
Public Administration,2021,EDU_ASSISTANCE,-0.9436293715319449,0.3866441821064034,0.014664399814776324,25854
Public Administration,2021,PAID LEAVE,0.02516514004495695,0.15115669715133356,0.8677762377163105,25854
Public Administration,2021,HEALTH_WELLBEING,-0.600390518846069,0.31249685914756165,0.05469780693488277,25854
Public Administration,2021,PARENTAL_LEAVE,1.9607017490416814,0.17315643794910635,1.0061543643531378e-29,25854
Public Administration,2021,CULTURE,-0.12353985699018617,0.27101206882459533,0.648500485604413,25854
Public Administration,2021,REMOTE_KW,-0.18905397415373743,0.1980326632358625,0.3397493784532477,25854
Public Administration,2022,EDU_ASSISTANCE,0.12197406896262145,0.22674127542284886,0.5906158313372681,31389
Public Administration,2022,PAID LEAVE,0.08976390098878351,0.142437825822752,0.5285656537565466,31389
Public Administration,2022,HEALTH_WELLBEING,-0.3972792400722271,0.28719946906821,0.16657693790042183,31389
Public Administration,2022,PARENTAL_LEAVE,0.7966018073684963,0.20439579138822356,9.72512760222384e-05,31389
Public Administration,2022,CULTURE,-0.16797427351988228,0.23634379895239657,0.4772577406209395,31389
Public Administration,2022,REMOTE_KW,-0.07532999020326026,0.16037775330489196,0.6385668751661833,31389
Public Administration,2023,EDU_ASSISTANCE,-0.6127857620565507,0.29858387164566597,0.04013983868924416,33339
Public Administration,2023,PAID LEAVE,-0.1434231060335802,0.15075060362867132,0.3414047879155223,33339
Public Administration,2023,HEALTH_WELLBEING,0.03549507700988864,0.2473466526040259,0.8858926537436107,33339
Public Administration,2023,PARENTAL_LEAVE,0.3753645077762454,0.22704103272240206,0.09827200164182591,33339
Public Administration,2023,CULTURE,0.4605268612043162,0.18255491961634232,0.011646574954339368,33339
Public Administration,2023,REMOTE_KW,0.3348739229522958,0.15243550783327375,0.028033046029522134,33339
Public Administration,2024,EDU_ASSISTANCE,-0.25671086322571995,0.2404808372309917,0.28575067516246255,29851
Public Administration,2024,PAID LEAVE,-0.041362575577562524,0.13814937981593794,0.7646312656618455,29851
Public Administration,2024,HEALTH_WELLBEING,0.21732509107341477,0.21636827298783534,0.3151751665884762,29851
Public Administration,2024,PARENTAL_LEAVE,-0.04823595722317468,0.22549413582840486,0.830615489756626,29851
Public Administration,2024,CULTURE,0.3843221929479757,0.16481813845729248,0.019711452085411835,29851
Public Administration,2024,REMOTE_KW,0.23792632410981096,0.1363944562059904,0.08108957618990256,29851
Public Administration,2025,EDU_ASSISTANCE,0.7179927810446392,0.16478537950490008,1.3177367095486681e-05,26686
Public Administration,2025,PAID LEAVE,0.011979868996353839,0.1298372227360152,0.926484817678517,26686
Public Administration,2025,HEALTH_WELLBEING,0.5254612597668777,0.186916465381218,0.004935570597610888,26686
Public Administration,2025,PARENTAL_LEAVE,-0.3361533322458172,0.23446933966758268,0.1516644187587591,26686
Public Administration,2025,CULTURE,1.2000068030637971,0.1379577401435453,3.366995199141945e-18,26686
Public Administration,2025,REMOTE_KW,-0.1144872180697347,0.1571437247493261,0.4662763601169091,26686
Real Estate and Rental and Leasing,2018,PAID LEAVE,-0.7776414284873449,0.3055425956852794,0.010924136022482567,18352
Real Estate and Rental and Leasing,2018,REMOTE_KW,0.0822757393770729,0.6137785968064203,0.8933646879309276,18352
Real Estate and Rental and Leasing,2019,EDU_ASSISTANCE,-0.9645671968319112,0.4553818232118226,0.034162331195055226,22429
Real Estate and Rental and Leasing,2019,PAID LEAVE,-0.8327489418429161,0.22439502386993035,0.00020637302380056954,22429
Real Estate and Rental and Leasing,2019,CULTURE,0.6541514378390013,0.24676650955748078,0.008027943828785505,22429
Real Estate and Rental and Leasing,2019,REMOTE_KW,-0.329971199790624,0.5905022594071463,0.5762999132580396,22429
Real Estate and Rental and Leasing,2020,EDU_ASSISTANCE,-1.0932038779706923,0.5869267975570093,0.06251999775118736,22057
Real Estate and Rental and Leasing,2020,PAID LEAVE,-0.4277359590385044,0.2194396059711327,0.05126921719461614,22057
Real Estate and Rental and Leasing,2020,HEALTH_WELLBEING,0.23344343240147813,0.5123020847165949,0.6486234493541357,22057
Real Estate and Rental and Leasing,2020,CULTURE,0.12720630901716734,0.3345715217153598,0.7037920420005949,22057
Real Estate and Rental and Leasing,2020,REMOTE_KW,-0.4725181293451665,0.4632927024101646,0.30776984705199883,22057
Real Estate and Rental and Leasing,2021,EDU_ASSISTANCE,-0.35861789291338536,0.42109030051616303,0.3944132071073815,28942
Real Estate and Rental and Leasing,2021,PAID LEAVE,-0.39279034669264257,0.19706362063167512,0.046237808135122516,28942
Real Estate and Rental and Leasing,2021,HEALTH_WELLBEING,-0.2692507026608814,0.5867717940881101,0.6463290781886378,28942
Real Estate and Rental and Leasing,2021,PARENTAL_LEAVE,0.2554172443869874,0.3676354324237076,0.48720767798027853,28942
Real Estate and Rental and Leasing,2021,CULTURE,0.32888293024897836,0.24751917335383364,0.18394135844686477,28942
Real Estate and Rental and Leasing,2021,REMOTE_KW,0.42038120738170726,0.2511668176528517,0.09418698669601443,28942
Real Estate and Rental and Leasing,2022,PAID LEAVE,-0.19791982661873297,0.16150567722800457,0.22039943556683483,30769
Real Estate and Rental and Leasing,2022,HEALTH_WELLBEING,-0.02972757376473731,0.41788457958531766,0.9432877336548959,30769
Real Estate and Rental and Leasing,2022,PARENTAL_LEAVE,0.20768811605668125,0.27284687839808197,0.44654402652754466,30769
Real Estate and Rental and Leasing,2022,CULTURE,0.5498862243372566,0.1910393196015666,0.003997069554673876,30769
Real Estate and Rental and Leasing,2022,REMOTE_KW,0.2512607925087449,0.1959232390794767,0.19968656163692744,30769
Real Estate and Rental and Leasing,2023,EDU_ASSISTANCE,-0.333681582295265,0.29987899936813217,0.26582838492547023,26661
Real Estate and Rental and Leasing,2023,PAID LEAVE,-0.38319217674384737,0.14918830394805652,0.010213572586474309,26661
Real Estate and Rental and Leasing,2023,HEALTH_WELLBEING,-1.2668863966463129,0.5831076275282969,0.029806978399174528,26661
Real Estate and Rental and Leasing,2023,PARENTAL_LEAVE,0.5204010299353913,0.18026640573885241,0.003891268503346822,26661
Real Estate and Rental and Leasing,2023,CULTURE,0.5282922375835912,0.17020620690234045,0.0019102886514487316,26661
Real Estate and Rental and Leasing,2023,REMOTE_KW,0.8182509134955187,0.18634887798629662,1.1285006429186007e-05,26661
Real Estate and Rental and Leasing,2024,EDU_ASSISTANCE,0.28235287688401217,0.21631427258668753,0.19179408638649642,25452
Real Estate and Rental and Leasing,2024,PAID LEAVE,-0.15349617348990097,0.1360408526042535,0.25918927279809834,25452
Real Estate and Rental and Leasing,2024,HEALTH_WELLBEING,-0.30149122875730433,0.32602872327876137,0.3551020814493361,25452
Real Estate and Rental and Leasing,2024,PARENTAL_LEAVE,0.43845631963469617,0.16184061565777869,0.0067448528835396615,25452
Real Estate and Rental and Leasing,2024,CULTURE,0.1046354917052024,0.1708966388311814,0.5403567865985044,25452
Real Estate and Rental and Leasing,2024,REMOTE_KW,0.6250761178221754,0.16927150980885472,0.00022184852555409912,25452
Real Estate and Rental and Leasing,2025,EDU_ASSISTANCE,-0.7785978387034634,0.20789838179855205,0.00018033019690161066,25709
Real Estate and Rental and Leasing,2025,PAID LEAVE,-0.34359951885897067,0.09143571893504704,0.00017139601645486718,25709
Real Estate and Rental and Leasing,2025,HEALTH_WELLBEING,-0.6494779165063167,0.24320774896725622,0.007574614255966712,25709
Real Estate and Rental and Leasing,2025,PARENTAL_LEAVE,0.1502903438258028,0.10875503353142627,0.16699742989526467,25709
Real Estate and Rental and Leasing,2025,CULTURE,0.033640692415654705,0.12411521806891614,0.786357146379492,25709
Real Estate and Rental and Leasing,2025,REMOTE_KW,0.2553502141662693,0.1192382805566692,0.03223276811036577,25709
Retail Trade,2018,EDU_ASSISTANCE,-2.2080069104671263,0.5067209860221776,1.3159182437959366e-05,106333
Retail Trade,2018,PAID LEAVE,-1.0507628576766983,0.24981181261357746,2.5968014614265276e-05,106333
Retail Trade,2018,CULTURE,-0.2955997860606871,0.2112053872400107,0.1616377785196268,106333
Retail Trade,2018,REMOTE_KW,0.432608363190296,0.23771888430350643,0.06878463746023963,106333
Retail Trade,2019,EDU_ASSISTANCE,-1.093508885366867,0.3852633781571051,0.004534869057721228,111706
Retail Trade,2019,PAID LEAVE,-0.4244582271573765,0.18547978535486004,0.022112265799319453,111706
Retail Trade,2019,HEALTH_WELLBEING,0.052816452492952914,0.3435977102567967,0.8778336986967799,111706
Retail Trade,2019,PARENTAL_LEAVE,0.073907894574602,0.4602699361473172,0.872428061618438,111706
Retail Trade,2019,CULTURE,-0.47721146569165424,0.18496156614024703,0.009878388133771175,111706
Retail Trade,2019,REMOTE_KW,0.1366450579828222,0.27103902078257663,0.6141540660660099,111706
Retail Trade,2020,EDU_ASSISTANCE,-1.3704281403123388,0.41688100074749207,0.0010113989144266678,128921
Retail Trade,2020,PAID LEAVE,-0.8089565297537455,0.19395109398765764,3.0335840511207868e-05,128921
Retail Trade,2020,HEALTH_WELLBEING,0.5677173662828553,0.28439722536374096,0.045910770622945934,128921
Retail Trade,2020,PARENTAL_LEAVE,-0.9834841892110286,0.5847126794106907,0.09256968146159245,128921
Retail Trade,2020,CULTURE,-0.17308605468556007,0.14238471865856223,0.22412879373254602,128921
Retail Trade,2021,EDU_ASSISTANCE,-0.5603624526659073,0.18630665201238444,0.0026319596403424524,150668
Retail Trade,2021,PAID LEAVE,-0.643587524882515,0.10727498291413619,1.9802529961789626e-09,150668
Retail Trade,2021,HEALTH_WELLBEING,-0.501440298831994,0.27510700366180163,0.06834731821811453,150668
Retail Trade,2021,PARENTAL_LEAVE,-0.20427061029342294,0.18480853562889885,0.26902554933229417,150668
Retail Trade,2021,CULTURE,0.04462134970624482,0.0842283333043543,0.596273831579782,150668
Retail Trade,2021,REMOTE_KW,0.6966982972577991,0.10863157830795435,1.4230489480578534e-10,150668
Retail Trade,2022,EDU_ASSISTANCE,-1.196754740066989,0.1931088419806943,5.743747418528706e-10,150694
Retail Trade,2022,PAID LEAVE,-0.7369983607083403,0.08724117785659125,2.967752048545891e-17,150694
Retail Trade,2022,HEALTH_WELLBEING,-0.3911782817673995,0.19398173256848059,0.043740115972450734,150694
Retail Trade,2022,PARENTAL_LEAVE,-0.2380456662266482,0.12025474853843285,0.047758438154014975,150694
Retail Trade,2022,CULTURE,0.3584893889643898,0.060980986292274324,4.134819549095566e-09,150694
Retail Trade,2022,REMOTE_KW,0.5273858972463074,0.07773869424557825,1.168246637383937e-11,150694
Retail Trade,2023,EDU_ASSISTANCE,-0.06549148827766921,0.13057519113488403,0.6159760094173536,134438
Retail Trade,2023,PAID LEAVE,0.05544073753935106,0.08750993286109066,0.526383346010814,134438
Retail Trade,2023,HEALTH_WELLBEING,0.23187287981979665,0.14820853342464585,0.11769919664113135,134438
Retail Trade,2023,PARENTAL_LEAVE,0.7098437368235071,0.10820514591199015,5.3747853165149146e-11,134438
Retail Trade,2023,CULTURE,0.3240580485055023,0.0932677870685919,0.0005118243157548769,134438
Retail Trade,2023,REMOTE_KW,0.6926168398679465,0.11613447531543374,2.4625578485673893e-09,134438
Retail Trade,2024,EDU_ASSISTANCE,-0.739367744579577,0.10716288828710273,5.219481243788088e-12,129622
Retail Trade,2024,PAID LEAVE,-0.7774845345488418,0.07047123853875498,2.659111228604573e-28,129622
Retail Trade,2024,HEALTH_WELLBEING,-0.4960288542215748,0.1200603718318085,3.604111628387595e-05,129622
Retail Trade,2024,PARENTAL_LEAVE,0.08209828202898548,0.08631469912893401,0.34152790697133006,129622
Retail Trade,2024,CULTURE,0.833993606933696,0.06369143539608076,3.550162577658303e-39,129622
Retail Trade,2024,REMOTE_KW,0.4026183070435578,0.09460755120879552,2.0842600132258824e-05,129622
Retail Trade,2025,EDU_ASSISTANCE,-0.1436988113384962,0.05678447777529933,0.011386755332461794,136443
Retail Trade,2025,PAID LEAVE,-0.28157822355959,0.04680292411486917,1.7850073407106155e-09,136443
Retail Trade,2025,HEALTH_WELLBEING,-0.6580918844273231,0.09169095418939854,7.111063652256962e-13,136443
Retail Trade,2025,PARENTAL_LEAVE,0.26654213555785616,0.062229131174564405,1.841935451342104e-05,136443
Retail Trade,2025,CULTURE,1.401854061143789,0.047840225003182614,9.54457934142598e-189,136443
Retail Trade,2025,REMOTE_KW,0.37355419189928696,0.07623779189901723,9.590698725189314e-07,136443
Transportation and Warehousing,2018,EDU_ASSISTANCE,-1.0101363016916975,0.5996161753402249,0.09205840059475157,35623
Transportation and Warehousing,2018,PAID LEAVE,-1.8911257620876496,0.5909862412802902,0.0013745196352042298,35623
Transportation and Warehousing,2018,PARENTAL_LEAVE,2.001240867002328,0.6902574712863894,0.0037403595458342822,35623
Transportation and Warehousing,2018,CULTURE,-0.20848231961883013,0.7271426799844368,0.7743309660384872,35623
Transportation and Warehousing,2019,EDU_ASSISTANCE,-1.4356700975645165,0.7159293856983574,0.04492846275442996,27443
Transportation and Warehousing,2019,PAID LEAVE,-0.6017134003555178,0.2801038992914898,0.031699513889955795,27443
Transportation and Warehousing,2019,REMOTE_KW,0.7736968226733569,0.484720645132468,0.11045071899611111,27443
Transportation and Warehousing,2020,EDU_ASSISTANCE,-0.6128498335766693,0.5281233568992802,0.24587405073223645,37929
Transportation and Warehousing,2020,PAID LEAVE,-1.0052796221900537,0.3104877149021063,0.0012047902021391028,37929
Transportation and Warehousing,2020,HEALTH_WELLBEING,1.1483728326432436,0.311931073254827,0.0002318699112522077,37929
Transportation and Warehousing,2020,CULTURE,-1.6874300486871383,1.0131494702317034,0.09580721866368337,37929
Transportation and Warehousing,2020,REMOTE_KW,-0.7015392037621123,0.7255280673080604,0.3335760310478716,37929
Transportation and Warehousing,2021,EDU_ASSISTANCE,-0.9403404695912091,0.3870168068195375,0.015110707386336726,44253
Transportation and Warehousing,2021,PAID LEAVE,-1.1475247805531708,0.20303091451667513,1.5861863160408786e-08,44253
Transportation and Warehousing,2021,HEALTH_WELLBEING,1.9884164392823875,0.15272527541912082,9.47106108643693e-39,44253
Transportation and Warehousing,2021,PARENTAL_LEAVE,-0.03232810293909494,0.3466679003052334,0.9257019254059099,44253
Transportation and Warehousing,2021,CULTURE,0.1907920606070102,0.25088097259293,0.4469627215275025,44253
Transportation and Warehousing,2021,REMOTE_KW,0.239454769169146,0.26688871395943026,0.36960777743462203,44253
Transportation and Warehousing,2022,EDU_ASSISTANCE,-0.9007667979763665,0.3249477858924882,0.005570696101540423,37713
Transportation and Warehousing,2022,PAID LEAVE,-0.75321093242979,0.16999383118556977,9.387833265857427e-06,37713
Transportation and Warehousing,2022,HEALTH_WELLBEING,0.9219164515974886,0.18440800357597348,5.752988974539945e-07,37713
Transportation and Warehousing,2022,CULTURE,0.4032617550368606,0.20359380650775058,0.04762299641343294,37713
Transportation and Warehousing,2022,REMOTE_KW,0.686456695717994,0.18348265696869256,0.00018309850594761944,37713
Transportation and Warehousing,2023,EDU_ASSISTANCE,-0.6374912655189747,0.31432705177506526,0.04254855879410687,32206
Transportation and Warehousing,2023,PAID LEAVE,-0.5669564286370414,0.1723521932381956,0.001003575095661847,32206
Transportation and Warehousing,2023,HEALTH_WELLBEING,-0.13694001363915725,0.2591641415251379,0.5972279460607797,32206
Transportation and Warehousing,2023,PARENTAL_LEAVE,0.5621973418042298,0.23168640018412598,0.015243384098770118,32206
Transportation and Warehousing,2023,CULTURE,0.1465968762012109,0.2430367040212638,0.5463834852928027,32206
Transportation and Warehousing,2023,REMOTE_KW,0.8708500669523795,0.196923873426373,9.767037763205172e-06,32206
Transportation and Warehousing,2024,EDU_ASSISTANCE,-0.7392204625709364,0.2800732087914002,0.008305709027677714,29418
Transportation and Warehousing,2024,PAID LEAVE,-1.0072592189648653,0.17669796917664476,1.1948649718581568e-08,29418
Transportation and Warehousing,2024,HEALTH_WELLBEING,-0.28251631461394333,0.245320945595742,0.2494775822102715,29418
Transportation and Warehousing,2024,PARENTAL_LEAVE,0.30495284307566217,0.21468836804315242,0.1554784082422254,29418
Transportation and Warehousing,2024,CULTURE,-0.33860158644608684,0.2581453245564355,0.18963136120445212,29418
Transportation and Warehousing,2024,REMOTE_KW,0.8193339778185306,0.1898629260578287,1.5931603384970694e-05,29418
Transportation and Warehousing,2025,EDU_ASSISTANCE,-0.39824899603579733,0.18467754282428173,0.03104807565184087,35102
Transportation and Warehousing,2025,PAID LEAVE,-0.774046184383712,0.12283914388427182,2.9516121884229724e-10,35102
Transportation and Warehousing,2025,HEALTH_WELLBEING,-0.4064645204719857,0.19389965096524675,0.03605893267560208,35102
Transportation and Warehousing,2025,PARENTAL_LEAVE,-0.11153289423642457,0.18193274061047612,0.5398468134292058,35102
Transportation and Warehousing,2025,CULTURE,0.3410519329333462,0.16623075230467346,0.04020099221578796,35102
Transportation and Warehousing,2025,REMOTE_KW,1.0032275627091816,0.14987552246229152,2.175399393787891e-11,35102
Utilities,2018,PAID LEAVE,0.488624169811408,0.752239322914193,0.5159768256087336,3872
Utilities,2018,CULTURE,-0.2023808860290015,1.0322808124945646,0.8445693380258725,3872
Utilities,2019,EDU_ASSISTANCE,-0.20854647063623302,0.6047029641303701,0.7301889230124922,4656
Utilities,2019,PAID LEAVE,-0.9774875629894363,0.7321972798204549,0.1818744715513717,4656
Utilities,2019,CULTURE,0.41164057064897774,0.4830726268634498,0.3941420656751631,4656
Utilities,2020,EDU_ASSISTANCE,-0.18445545092961074,0.7349843447009491,0.8018410589892296,4285
Utilities,2020,PAID LEAVE,-0.8583271302447716,0.7383737319794142,0.2450502021242421,4285
Utilities,2020,CULTURE,0.6658544468579795,0.4344603570365687,0.12537415569103968,4285
Utilities,2020,REMOTE_KW,0.20535462721267447,0.7416730176681988,0.7818720409184428,4285
Utilities,2021,EDU_ASSISTANCE,-0.34324350512290386,0.6025482180997622,0.5689129553806056,5616
Utilities,2021,PAID LEAVE,0.18243308091539875,0.39962089214696694,0.6480194182202552,5616
Utilities,2021,PARENTAL_LEAVE,0.7116464782548424,0.609421222348242,0.24291103436025852,5616
Utilities,2021,CULTURE,0.6750897527886026,0.36841441714333656,0.06688894876558334,5616
Utilities,2021,REMOTE_KW,0.148948238035534,0.6098296171664629,0.8070405651942714,5616
Utilities,2022,EDU_ASSISTANCE,0.06883960519314881,0.3246212194269357,0.8320591933954664,7808
Utilities,2022,PAID LEAVE,-0.035006923943286056,0.26566813156256697,0.8951667096368903,7808
Utilities,2022,HEALTH_WELLBEING,-0.36911534749602126,0.5157238855944676,0.4741625246386978,7808
Utilities,2022,PARENTAL_LEAVE,0.3109366231060289,0.35628256621907545,0.38281310939317625,7808
Utilities,2022,CULTURE,0.3816599614218206,0.22586315123474934,0.09106926704685046,7808
Utilities,2022,REMOTE_KW,0.7420580250741758,0.24036807603875485,0.002020694186649657,7808
Utilities,2023,EDU_ASSISTANCE,-0.5400743135291936,0.37574885928516455,0.15062484885576016,6782
Utilities,2023,PAID LEAVE,-0.20828598180910188,0.2564150537711665,0.4166194353228284,6782
Utilities,2023,HEALTH_WELLBEING,-0.238901023923104,0.4289921738284828,0.5776032686996277,6782
Utilities,2023,PARENTAL_LEAVE,0.442784243784355,0.31951279458787685,0.16580471973772437,6782
Utilities,2023,CULTURE,0.07253118098101316,0.25097535962184575,0.772583505679947,6782
Utilities,2023,REMOTE_KW,0.04067832975414625,0.30099016985441884,0.8924945700883395,6782
Utilities,2024,EDU_ASSISTANCE,0.3006005157606778,0.2197157142099035,0.17127016893074387,6551
Utilities,2024,PAID LEAVE,-0.04050251895025472,0.19962233491538267,0.8392165334683616,6551
Utilities,2024,HEALTH_WELLBEING,-0.9700039070018119,0.46161494089825916,0.035612277258468134,6551
