Benefit,Occupation,Year,AI Coefficient,Error,P-Value
wfh_wham,Healthcare Practitioners and Technical Occupations,2023,1.8866313330753544,0.1714166511549896,0.0
wfh_wham,Legal Occupations,2019,-0.839608174529042,0.7222607336378767,0.245
wfh_wham,Legal Occupations,2021,-0.0266277249630487,0.2491166547677487,0.915
wfh_wham,Legal Occupations,2022,0.2378529640681964,0.220881994631673,0.282
wfh_wham,Legal Occupations,2020,-0.0267122228601926,0.4156951383885791,0.949
wfh_wham,Legal Occupations,2023,0.1007491966697727,0.2313936696942946,0.663
wfh_wham,"Life, Physical, and Social Science Occupations",2019,-0.0364878529801947,0.2628995842558486,0.89
wfh_wham,"Life, Physical, and Social Science Occupations",2021,0.0985487399918847,0.1294093492356415,0.446
wfh_wham,"Life, Physical, and Social Science Occupations",2022,0.610419975090345,0.089543792912197,0.0
wfh_wham,"Life, Physical, and Social Science Occupations",2020,0.3183796324495562,0.1798618383001696,0.077
wfh_wham,"Life, Physical, and Social Science Occupations",2023,0.3736997471545464,0.1119982118199006,0.001
wfh_wham,Management Occupations,2019,-0.0977027845754869,0.0964813830716492,0.311
wfh_wham,Management Occupations,2021,0.5997028357564349,0.040697416000109,0.0
wfh_wham,Management Occupations,2022,0.6797251659344247,0.0330272090358872,0.0
wfh_wham,Management Occupations,2020,0.2546437021714358,0.0679073455811314,0.0
wfh_wham,Management Occupations,2023,0.6822023228359898,0.0408614982937339,0.0
wfh_wham,Office and Administrative Support Occupations,2019,0.0018201377977381,0.2305276678821157,0.994
wfh_wham,Office and Administrative Support Occupations,2021,0.9503187219214236,0.0848155459205949,0.0
wfh_wham,Office and Administrative Support Occupations,2022,1.1038471352325996,0.0722930662626375,0.0
wfh_wham,Office and Administrative Support Occupations,2020,0.4628178836252555,0.1493986684997557,0.002
wfh_wham,Office and Administrative Support Occupations,2023,1.39697545804552,0.0827365562139163,0.0
wfh_wham,Personal Care and Service Occupations,2019,-21.48919974308898,71519.82965417221,1.0
wfh_wham,Personal Care and Service Occupations,2021,1.6213719603066876,0.7702383177536255,0.035
wfh_wham,Personal Care and Service Occupations,2022,2.3697519687545703,0.3967362145395537,0.0
wfh_wham,Personal Care and Service Occupations,2020,1.9731720610321044,0.7757218971860643,0.011
wfh_wham,Personal Care and Service Occupations,2023,1.284975630787125,0.6310107052177605,0.042
wfh_wham,Production Occupations,2019,-0.4187019655961711,0.7215209085940165,0.562
wfh_wham,Production Occupations,2021,0.8826984429678527,0.2131583039102179,0.0
wfh_wham,Production Occupations,2022,1.3065035176857436,0.16251672393526,0.0
wfh_wham,Production Occupations,2020,0.4950634200276067,0.3408777248971296,0.146
wfh_wham,Production Occupations,2023,0.69973849280787,0.2285261410105878,0.002
wfh_wham,Sales and Related Occupations,2019,0.6324778116667353,0.116816192516731,0.0
wfh_wham,Sales and Related Occupations,2021,0.9586826967173282,0.075845222467819,0.0
wfh_wham,Sales and Related Occupations,2022,0.859988082737919,0.07633491547915,0.0
wfh_wham,Sales and Related Occupations,2020,0.5518851096364921,0.1003398252933572,0.0
wfh_wham,Sales and Related Occupations,2023,1.248345324995277,0.0923795614226958,0.0
wfh_wham,Transportation and Material Moving Occupations,2019,-18.205487999576206,17234.76455044988,0.999
wfh_wham,Transportation and Material Moving Occupations,2021,0.533100740446289,0.5270708028276737,0.312
wfh_wham,Transportation and Material Moving Occupations,2022,1.8834198094542192,0.2992358962863685,0.0
wfh_wham,Transportation and Material Moving Occupations,2020,-11.442226884022066,437.5772583327392,0.979
wfh_wham,Transportation and Material Moving Occupations,2023,0.5972954201860597,0.5495207620050522,0.277
